0,0.667134949,0.667948467,0.670436383,0.730531382,0.745171407,0.840365204,0.839956635,0.83857975,0.836772764,0.825583304,0.803713157,0.797532862,0.814254861,0.81138964,1.004407438,1.064325338,0.849417861,0.850300463,0.853277905,0.851209453,1.174451326,0.944673529,0.927621378,0.948426004,0.947562043,0.946888392,0.951675115,0.95015316,0.952533502,0.94223722,0.941351981,0.940673191,0.933838643,0.920201062,1.090668617,1.202952285,1.064391938,0.940423775,1.178958229,1.14952401,1.002770416,0.94106569,1.14778214,1.175657073,1.003313202,0.999237557,0.997813302,0.996404093,1.008128435,0.997556275,1.007372841,0.948289139,1.000276424,0.941841641,0.94087623,1.034069327,1.010533813,0.998786825,1.007211755,1.009744029,1.216366869,1.231672908,1.246967569,1.247337602,1.062458008,1.149084633
0.667134949,0,0.483835737,0.63297105,0.67405689,0.702366452,0.855536455,0.854804116,0.854066176,0.852584776,0.841679948,0.827955279,0.82227541,0.852326127,0.850203595,1.003783771,1.078182993,0.858310923,0.863481324,0.865675063,0.860300249,1.187702428,0.96065352,0.942846744,0.964107547,0.963250163,0.962669973,0.967246229,0.96582016,0.968097488,0.958334968,0.95745978,0.956881931,0.949668569,0.936627922,1.097067873,1.216189399,1.077603484,0.955789976,1.192202506,1.162736923,1.00194371,0.956327464,1.160978513,1.188906813,1.002555015,0.9987081,0.997285016,0.995877018,1.002272963,0.992014473,1.001193253,0.951560998,1.004657142,0.944369645,0.943791301,1.043802825,1.010195435,1.005047475,1.008190952,1.011153744,1.212385862,1.227077284,1.242103915,1.242461707,1.060607511,1.149435158
0.667948467,0.483835737,0,0.584712463,0.641428045,0.676223617,0.848040404,0.847225206,0.84651417,0.844976511,0.833376812,0.819698602,0.81362235,0.850126117,0.84804755,1.000317572,1.078171077,0.850386643,0.85624369,0.858482237,0.852507159,1.188410378,0.963034349,0.945967326,0.966483354,0.965648521,0.965055127,0.969569008,0.968151661,0.970398778,0.960748496,0.959897102,0.959305023,0.95242724,0.939646793,1.094715928,1.216752018,1.079035842,0.953006492,1.192906848,1.162835869,0.998453674,0.953535593,1.161041871,1.189611965,0.999072872,1.003026384,1.001613433,1.000215786,0.999120503,0.988650311,0.998060792,0.947087926,1.001300263,0.939682266,0.939099113,1.041599988,1.006817974,1.001839143,1.004777506,1.007785641,1.210215325,1.224978612,1.240041795,1.240401172,1.05782081,1.146965196
0.670436383,0.63297105,0.584712463,0,0.599888411,0.63375504,0.828196428,0.82722981,0.82645585,0.824700679,0.811162067,0.796039362,0.788755651,0.840029709,0.8379877,0.993574172,1.07563537,0.830830451,0.837502116,0.840027676,0.833247554,1.187366838,0.964889115,0.949340968,0.968365914,0.967573995,0.966943205,0.97136262,0.96995006,0.972151563,0.962651998,0.961845509,0.961213262,0.955031438,0.942677504,1.088864017,1.215428152,1.079407601,0.944510954,1.191857282,1.160614693,0.991704787,0.945039982,1.158753993,1.188563185,0.992325491,1.011034304,1.009638247,1.008257848,0.994226168,0.983250653,0.993283939,0.937259543,0.993706978,0.929539009,0.928855996,1.035393651,1.000200399,0.994175418,0.99779367,1.000805585,1.206863658,1.221898725,1.237090583,1.23745567,1.052771126,1.142108518
0.730531382,0.67405689,0.641428045,0.599888411,0,0.486321379,0.832265213,0.831041884,0.830768382,0.829266985,0.816013559,0.807317201,0.800667337,0.858529779,0.856844797,0.989221672,1.083180001,0.829783372,0.840056294,0.841984545,0.832404384,1.195346368,0.975785314,0.960580932,0.979123768,0.97835555,0.977754507,0.982021964,0.980660572,0.98278784,0.973630718,0.972850408,0.972250242,0.966205877,0.954349113,1.089883459,1.223248257,1.088116369,0.950535355,1.199829626,1.167936052,0.987197392,0.950996316,1.16602957,1.196539104,0.987870247,1.01627194,1.014889091,1.01352219,0.987008237,0.975934844,0.985889563,0.934335478,0.992564462,0.925909603,0.925483145,1.038513893,0.996129364,0.994326238,0.994495958,0.997823163,1.2021455,1.216919892,1.232005367,1.232365481,1.048499454,1.139509479
0.745171407,0.702366452,0.676223617,0.63375504,0.486321379,0,0.826088164,0.824717803,0.824603499,0.823117427,0.809290885,0.802512503,0.795728119,0.86010549,0.858535243,0.98550809,1.084049206,0.821842145,0.833733801,0.835555321,0.824654857,1.196837385,0.978960632,0.964328874,0.982276467,0.981527826,0.980921287,0.985122665,0.983774626,0.985869731,0.976840985,0.9760814,0.975475433,0.969689527,0.958081535,1.087934684,1.224602412,1.090276628,0.948975778,1.201316756,1.168854924,0.983439291,0.949417431,1.166913862,1.198027405,0.984126997,1.02036339,1.018988708,1.017630144,0.983331805,0.972008098,0.982218608,0.929718721,0.989367446,0.920952085,0.920559859,1.036969662,0.992545949,0.991451006,0.990966573,0.994380663,1.199781438,1.214603662,1.229716088,1.230077333,1.045531402,1.137053171
0.840365204,0.855536455,0.848040404,0.828196428,0.832265213,0.826088164,0,0.280550437,0.280550319,0.364643632,0.546443364,0.660367183,0.672854099,0.822861953,0.823239377,0.954132118,1.060573751,0.62632313,0.509531309,0.549550933,0.623209859,1.181780724,0.981064257,0.974211842,0.98441221,0.983900326,0.98312669,0.986728427,0.985444267,0.98724869,0.979258538,0.978747245,0.977964837,0.975765195,0.966613095,1.050115849,1.207986115,1.083144442,0.880286351,1.186226037,1.147247583,0.952579204,0.880719345,1.144935791,1.182941466,0.953089621,1.054847365,1.053526824,1.052223498,0.97480693,0.960933165,0.975087054,0.866409713,0.940980907,0.858015273,0.855352425,0.992333228,0.961114875,0.939106387,0.954180763,0.956621084,1.191476877,1.208597486,1.22474614,1.225154115,1.025602195,1.114075692
0.839956635,0.854804116,0.847225206,0.82722981,0.831041884,0.824717803,0.280550437,0,0.310350037,0.37732529,0.538986576,0.661264211,0.673004362,0.824153918,0.824492951,0.953836929,1.061221488,0.618277024,0.507774996,0.546618268,0.615467989,1.182349079,0.981541905,0.974599218,0.984885545,0.984371316,0.983600649,0.987205675,0.985922182,0.987728145,0.979734453,0.979220689,0.978441433,0.976199383,0.967027662,1.050455818,1.20856366,1.083658105,0.881607885,1.186794378,1.147855114,0.952262499,0.88203277,1.145544991,1.183509958,0.952780147,1.054801684,1.053480981,1.05217749,0.974219683,0.960317049,0.974484523,0.866209418,0.941142024,0.857636745,0.855019351,0.992932305,0.960861881,0.93946316,0.95402702,0.956511964,1.191185012,1.208277245,1.224414253,1.224821684,1.025352144,1.114014759
0.83857975,0.854066176,0.84651417,0.82645585,0.830768382,0.824603499,0.280550319,0.310350037,0,0.280550346,0.531676768,0.653312497,0.666411535,0.821226107,0.821580211,0.954951953,1.06037145,0.630708482,0.529346401,0.564260242,0.628391218,1.1814627,0.98037633,0.973451216,0.983733209,0.983218098,0.982443672,0.986059732,0.984771704,0.986583166,0.978563027,0.978048342,0.97726501,0.975032971,0.965835846,1.05061512,1.207696747,1.082690199,0.880725602,1.185908961,1.147049023,0.953399606,0.881169779,1.144744765,1.182624033,0.953909929,1.05416671,1.052845262,1.05154101,0.975347343,0.961526484,0.975610629,0.867904655,0.941903946,0.859569076,0.856946547,0.99277078,0.961913773,0.939987662,0.955035632,0.957470746,1.191869562,1.208967906,1.225105871,1.225513375,1.026176794,1.114581057
0.836772764,0.852584776,0.844976511,0.824700679,0.829266985,0.823117427,0.364643632,0.37732529,0.280550346,0,0.515929428,0.645865978,0.659639826,0.819583767,0.819913226,0.955768774,1.060171313,0.63535251,0.546618425,0.577558385,0.633740698,1.181145961,0.979687378,0.972688506,0.983053239,0.982534864,0.981759653,0.985390171,0.984098247,0.985916812,0.977866418,0.9773483,0.976564049,0.974299128,0.965056443,1.051114545,1.207408785,1.08223653,0.881176093,1.185593172,1.146852258,0.954217051,0.881631227,1.144555558,1.182307887,0.954727259,1.053484205,1.052161839,1.050856653,0.975888582,0.962120476,0.976135237,0.869384779,0.94282241,0.861107391,0.858524034,0.993209939,0.962709793,0.940865468,0.95588677,0.958316694,1.19226262,1.209338811,1.225466136,1.225873172,1.02675067,1.115086152
