0,1.028662127,1.274147616,0.818432985,0.92210855,0.927473828,0.93754116,0.926573151,0.924957941,0.925542291,0.926620032,0.876072103,0.876369777,0.852626797,0.829528954,0.818383261,0.814711291,0.916449053,0.928529391,0.929892358,1.066637735,1.067224138,1.05868552,1.033699293,1.072263493,0.957245337,0.972146529,0.975091738,1.109817468,1.113992328,1.114003271,0.845557201,0.834319293,0.826440719,0.811645598,0.800010796,0.837894401,0.942519445,1.013485743,1.013388092,0.960721799,1.010666632,1.012366795,1.01212137,1.012833882,0.955323566,0.960674456,0.974225402,0.812945617,0.816888595,0.980329148,0.980495061,0.989929589,0.99100735,0.99051986,0.879631735,0.873260173
1.028662127,0,0.880993357,1.042282389,1.103743891,1.110263865,1.115893135,1.110902449,1.109703624,1.109549488,1.110065086,0.965910679,0.967620484,0.982824662,0.975014534,0.974789672,0.975844384,1.105107276,1.112487398,1.113359175,0.917188002,0.916102849,0.899474391,0.820518398,0.935164521,0.849108999,0.854710413,0.855016943,0.985604089,1.002902318,1.000293937,1.056011128,1.053438718,1.047790835,1.039519227,1.033648345,1.083192914,1.126228242,1.1668432,1.166821913,1.135998821,1.16456462,1.165956854,1.167497551,1.167960352,1.13305292,1.136104205,1.142991429,1.066115455,1.066633854,1.14981695,1.149850583,1.157575019,1.158068736,1.157649556,1.096216031,1.093309491
1.274147616,0.880993357,0,1.288239812,1.350948456,1.357519832,1.36322234,1.358152579,1.356941869,1.356791581,1.357315038,1.208568832,1.210415691,1.225867772,1.217876722,1.217829958,1.218965018,1.352282671,1.359751429,1.360632751,1.179711048,1.178877045,1.162641038,1.088242307,1.196566363,1.08219192,1.093129124,1.094388237,1.246686003,1.263100865,1.260992976,1.302352651,1.299698187,1.293903982,1.285389236,1.279328182,1.329846481,1.373601756,1.41464056,1.414619029,1.383482225,1.412331809,1.413750037,1.415283429,1.415749648,1.380503347,1.383587861,1.390557812,1.312714174,1.313256315,1.397411051,1.397445836,1.405212913,1.405712457,1.405291263,1.343197257,1.340263709
0.818432985,1.042282389,1.288239812,0,0.875159973,0.892297761,0.904296558,0.894380622,0.891572477,0.890931416,0.892023002,0.87324801,0.871211148,0.863312917,0.885382747,0.866965838,0.866561133,0.881191183,0.898060364,0.899948307,1.062606585,1.0634072,1.055874365,1.036387268,1.066601711,0.963614405,0.973646012,0.97602816,1.10233251,1.104575266,1.104969536,0.662839927,0.634225023,0.539039329,0.454609558,0.599595075,0.847237444,0.938059501,0.991609099,0.991710176,0.950939478,0.985433039,0.99049744,0.995008444,0.995494987,0.946922492,0.951648325,0.959150751,0.891354776,0.894175081,0.976743099,0.976545663,0.9927509,0.991906867,0.990971396,0.892264794,0.893441452
0.92210855,1.103743891,1.350948456,0.875159973,0,0.654726061,0.692279359,0.685668199,0.673404459,0.660273134,0.660822987,0.976888672,0.975693047,0.974884149,0.981023613,0.969758185,0.96906302,0.662211485,0.702355541,0.707857439,1.117676889,1.118540931,1.111786982,1.095273881,1.120698742,1.034103674,1.041461653,1.043261562,1.154503796,1.154987842,1.155359895,0.844571483,0.849416347,0.86323816,0.880349642,0.891005914,0.8527438,0.854085182,0.901625405,0.901999051,0.856921547,0.886795248,0.900035314,0.911519203,0.911968149,0.854883857,0.859711006,0.857305242,0.92289577,0.924623001,0.904496358,0.903591501,0.935457271,0.931340701,0.929458978,0.857444469,0.869578519
0.927473828,1.110263865,1.357519832,0.892297761,0.654726061,0,0.568127098,0.493358868,0.461345106,0.377331959,0.310352705,0.986687924,0.985646546,0.984199857,0.987745203,0.977217442,0.976400808,0.575121518,0.546731764,0.561265791,1.125878137,1.126720062,1.119888478,1.102894005,1.129042692,1.04200923,1.049704831,1.051532921,1.162964757,1.163588765,1.163913265,0.86708438,0.869943647,0.88195046,0.896575648,0.905699773,0.850234074,0.820071417,0.886689935,0.886945204,0.822107529,0.872702455,0.88489034,0.894287275,0.894952704,0.819518169,0.825673077,0.824895584,0.919123248,0.920650158,0.88031266,0.879267847,0.915828359,0.911140531,0.90901061,0.841512951,0.855917398
0.93754116,1.115893135,1.36322234,0.904296558,0.692279359,0.568127098,0,0.589885809,0.599243107,0.589867049,0.577713398,0.994084864,0.993055311,0.992069205,0.995511783,0.985170437,0.984380968,0.661751565,0.589841028,0.585442382,1.130795603,1.131645305,1.124880225,1.108165908,1.133870026,1.047974335,1.055453473,1.057241421,1.167635924,1.168110768,1.16843968,0.880733242,0.883590258,0.894666956,0.908329431,0.916912914,0.865768348,0.818286178,0.872621898,0.872942695,0.812527164,0.856478702,0.870684771,0.881992442,0.882634366,0.812120016,0.816765814,0.808926381,0.928035101,0.92940403,0.873830076,0.872578769,0.91205037,0.906595139,0.904286418,0.85320059,0.866697574
0.926573151,1.110902449,1.358152579,0.894380622,0.685668199,0.493358868,0.589885809,0,0.377333491,0.454622079,0.458397193,0.987830938,0.986833325,0.985062272,0.987836214,0.977486632,0.976625189,0.56730055,0.42342112,0.468731857,1.12727495,1.128107395,1.121229999,1.103994119,1.130513483,1.042985602,1.050853631,1.052702957,1.164522782,1.165239154,1.165547276,0.870247144,0.872581174,0.884302137,0.898461696,0.907281655,0.845868098,0.808305687,0.886972441,0.88715247,0.812559914,0.874283865,0.885148629,0.892925527,0.893685506,0.808985144,0.816221218,0.818731005,0.915623155,0.917122038,0.874068391,0.873039005,0.910445224,0.905794298,0.903628935,0.833323068,0.848704474
0.924957941,1.109703624,1.356941869,0.891572477,0.673404459,0.461345106,0.599243107,0.377333491,0,0.377332697,0.406979431,0.986158946,0.985146878,0.983379582,0.986390716,0.975954917,0.975100932,0.539066104,0.493366723,0.522294919,1.125988261,1.12682201,1.119945688,1.102728076,1.129221934,1.04162765,1.049486384,1.051337027,1.163234442,1.163951261,1.164263244,0.866838956,0.869305413,0.881283345,0.89575305,0.904759161,0.844092233,0.812606385,0.889180666,0.889374843,0.817474887,0.876398149,0.887385164,0.895391728,0.89612463,0.813884194,0.820978898,0.823449773,0.914991964,0.916530967,0.877216048,0.876217791,0.912811199,0.908285674,0.906164408,0.833561714,0.848827002
0.925542291,1.109549488,1.356791581,0.890931416,0.660273134,0.377331959,0.589867049,0.454622079,0.377332697,0,0.280551519,0.98582833,0.984798146,0.98317575,0.98650802,0.976001444,0.975166796,0.546700999,0.52943521,0.549674681,1.125505414,1.126343251,1.119487214,1.102375231,1.128706649,1.041339374,1.049122166,1.050963209,1.162680011,1.163355681,1.163674565,0.865765756,0.868457602,0.880540855,0.895191259,0.904316458,0.846293946,0.817305108,0.88880489,0.889030066,0.821060708,0.87547243,0.887016662,0.895701267,0.896396152,0.817917607,0.824547561,0.825559591,0.91664226,0.918188914,0.879594793,0.878585058,0.914916229,0.910356528,0.908244921,0.837264387,0.8520901
