0,0.812007265,1.215130638,1.215486695,1.219824759,1.198399955,1.196171934,1.237648157,1.241723941,1.247967826,1.251390805,1.502715171,1.454114741,1.427454113,1.430059097,1.428996677,1.414233983,1.406373924,1.403377918,1.402077213,1.404969148,1.404297157,1.403067909,1.403435956,1.410280744,1.402548359,1.668186804,1.58308326,1.534090132,1.53603953
0.812007265,0,1.177420381,1.177004503,1.183137491,1.159731169,1.169717724,1.215394838,1.219522216,1.225611823,1.228892841,1.469861921,1.418221345,1.391582362,1.394196547,1.393120278,1.378313442,1.370453749,1.3674352,1.366334397,1.369056828,1.368349229,1.367186845,1.367522718,1.374123168,1.366640517,1.633090826,1.54782689,1.498522808,1.500487555
1.215130638,1.177420381,0,0.687282714,0.718069827,0.752991493,1.029037647,1.102886377,1.106773745,1.110425221,1.111871276,1.254360519,1.18392183,1.156317561,1.159113442,1.157927799,1.141928274,1.133303814,1.129886837,1.129170628,1.131772579,1.130893338,1.129764882,1.130058697,1.136727681,1.129084578,1.409320082,1.323405437,1.272907606,1.274936053
1.215486695,1.177004503,0.687282714,0,0.794353393,0.746646599,1.040066566,1.111437508,1.115259671,1.118878372,1.120320477,1.25699273,1.182443673,1.154903581,1.157711329,1.156503218,1.140454643,1.131854355,1.128406342,1.128067491,1.130342699,1.129399744,1.128400552,1.128632968,1.134827343,1.127672462,1.408799121,1.322659954,1.271716562,1.27376707
1.219824759,1.183137491,0.718069827,0.794353393,0,0.815291849,1.017875194,1.094021179,1.097940761,1.101527617,1.102913074,1.24943788,1.183606899,1.155899301,1.158684831,1.157524484,1.1415572,1.132884394,1.129496582,1.128319598,1.131325595,1.130521576,1.129233029,1.129602278,1.136863161,1.128609036,1.408086358,1.322432793,1.272456054,1.274458811
1.198399955,1.159731169,0.752991493,0.746646599,0.815291849,0,1.02920247,1.104367319,1.108396756,1.112402722,1.114077031,1.266713773,1.1968266,1.169464313,1.172231751,1.171052287,1.155260869,1.146809975,1.143452777,1.142923104,1.145320088,1.144431041,1.143386815,1.143645981,1.149963827,1.142700305,1.420868038,1.334908114,1.28430488,1.286337579
1.196171934,1.169717724,1.029037647,1.040066566,1.017875194,1.02920247,0,0.942079499,0.950308391,0.958832766,0.962643027,1.271252474,1.24971241,1.222649492,1.225187916,1.224255035,1.209764157,1.201767949,1.19895007,1.19552093,1.200253898,1.199942219,1.197985795,1.198699481,1.208222889,1.197736756,1.457687132,1.374069736,1.327997417,1.329803082
1.237648157,1.215394838,1.102886377,1.111437508,1.094021179,1.104367319,0.942079499,0,0.564106638,0.673019641,0.708618944,1.285862696,1.285187457,1.258404622,1.260841571,1.260000023,1.24611456,1.238402158,1.235811601,1.231543907,1.236910616,1.236787721,1.234584851,1.235426502,1.24579225,1.234479285,1.485569372,1.402925048,1.35868606,1.360399824
1.241723941,1.219522216,1.106773745,1.115259671,1.097940761,1.108396756,0.950308391,0.564106638,0,0.603011878,0.661301054,1.286494766,1.287098,1.260330489,1.262761524,1.261925418,1.248074948,1.24037845,1.237801103,1.23348223,1.238887998,1.238776441,1.236558335,1.23740784,1.247826177,1.236461374,1.48702395,1.404439892,1.360314245,1.36202234
1.247967826,1.225611823,1.110425221,1.118878372,1.101527617,1.112402722,0.958832766,0.673019641,0.603011878,0,0.528048237,1.285156222,1.287680156,1.26092983,1.263352318,1.262524666,1.248723783,1.241047617,1.238489692,1.23408308,1.239557697,1.239464599,1.237219582,1.238082708,1.248595227,1.23713661,1.486949339,1.404457405,1.360506479,1.362205848
1.251390805,1.228892841,1.111871276,1.120320477,1.102913074,1.114077031,0.962643027,0.708618944,0.661301054,0.528048237,0,1.283800372,1.287392635,1.260650529,1.263068334,1.262245456,1.248471501,1.240805839,1.238258635,1.233800643,1.23931596,1.239233474,1.236972539,1.237843673,1.248412151,1.236897605,1.486303003,1.403862668,1.360009953,1.36170442
1.502715171,1.469861921,1.254360519,1.25699273,1.24943788,1.266713773,1.271252474,1.285862696,1.286494766,1.285156222,1.283800372,0,1.1886662,1.168013829,1.169052059,1.169210687,1.163923803,1.160984451,1.161173564,1.151773114,1.160194597,1.161675758,1.158245829,1.15982279,1.174146674,1.159353188,1.250463365,1.184238806,1.16977781,1.170006906
1.454114741,1.418221345,1.18392183,1.182443673,1.183606899,1.1968266,1.24971241,1.285187457,1.287098,1.287680156,1.287392635,1.1886662,0,0.697877438,0.678031876,0.686149142,0.784161721,0.82520335,0.839702152,0.853692365,0.832052633,0.835467842,0.841591465,0.839382185,0.829316697,0.843600293,1.265734667,1.172701222,1.107682474,1.110574408
1.427454113,1.391582362,1.156317561,1.154903581,1.155899301,1.169464313,1.222649492,1.258404622,1.260330489,1.26092983,1.260650529,1.168013829,0.697877438,0,0.439994067,0.364661588,0.674665323,0.744360208,0.766677969,0.786127136,0.754525408,0.760734269,0.76808493,0.765413779,0.769445854,0.771428467,1.254778049,1.162702585,1.099939568,1.10269146
1.430059097,1.394196547,1.159113442,1.157711329,1.158684831,1.172231751,1.225187916,1.260841571,1.262761524,1.263352318,1.263068334,1.169052059,0.678031876,0.439994067,0,0.377348588,0.696088393,0.757899804,0.77852674,0.795094742,0.76716318,0.773053875,0.779479524,0.777215725,0.780046744,0.782764578,1.254768267,1.162581803,1.099577371,1.102344469
1.428996677,1.393120278,1.157927799,1.156503218,1.157524484,1.171052287,1.224255035,1.260000023,1.261925418,1.262524666,1.262245456,1.169210687,0.686149142,0.364661588,0.377348588,0,0.685376918,0.75145105,0.772750398,0.792078154,0.761260079,0.766968862,0.774456476,0.771720835,0.772700924,0.777544751,1.255161559,1.163008704,1.1000634,1.102826418
1.414233983,1.378313442,1.141928274,1.140454643,1.1415572,1.155260869,1.209764157,1.24611456,1.248074948,1.248723783,1.248471501,1.163923803,0.784161721,0.674665323,0.696088393,0.685376918,0,0.624821244,0.670986361,0.729484913,0.648942696,0.658640799,0.680183232,0.67098697,0.707422491,0.682992808,1.256743427,1.165292541,1.10387975,1.106547403
1.406373924,1.370453749,1.133303814,1.131854355,1.132884394,1.146809975,1.201767949,1.238402158,1.24037845,1.241047617,1.240805839,1.160984451,0.82520335,0.744360208,0.757899804,0.75145105,0.624821244,0,0.515973877,0.678953366,0.417073923,0.483235422,0.549618873,0.509571047,0.706723698,0.546686078,1.2586431,1.167654722,1.107261241,1.109867157
1.403377918,1.3674352,1.129886837,1.128406342,1.129496582,1.143452777,1.19895007,1.235811601,1.237801103,1.238489692,1.238258635,1.161173564,0.839702152,0.766677969,0.77852674,0.772750398,0.670986361,0.515973877,0,0.679056973,0.468710524,0.364647718,0.52224675,0.423409866,0.706378829,0.461334424,1.260224136,1.169379026,1.109277028,1.111864793
