0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.123105526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.828427076,4.472136021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.645751238,4.358899117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.690415859,4,4.79583168,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.741657495,4.582575798,4.358899117,4.79583168,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.19615221,5.099019527,5.19615221,5,4.898979664,4.898979664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.79583168,4.358899117,4.690415859,4.358899117,5.19615221,5.291502476,4.79583168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4.79583168,4.898979664,5,4.472136021,5.19615221,3.741657495,4.123105526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.19615221,4.472136021,5.19615221,4.79583168,5,5.099019527,4.123105526,4.123105526,4.123105526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.567764282,5.567764282,5.656854153,5.656854153,5.567764282,5.567764282,4.358899117,5.291502476,4.898979664,4.898979664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.099019527,4.582575798,5,4.690415859,4.79583168,5.47722578,5.19615221,3.31662488,3.605551243,3.605551243,5.291502476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.898979664,5,4.898979664,4.898979664,4.690415859,4.690415859,2.23606801,5,3.872983456,4.123105526,3.741657495,5.19615221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.898979664,4.898979664,4.898979664,4.690415859,4.123105526,5.19615221,4.358899117,4.123105526,4.123105526,4.690415859,4.690415859,4.242640495,3.872983456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
